172	172	172	172	172	171	172	172	172	172	171	171	171	171	172	172	172	171	171	171	170	170	170	170	171	171	171	171	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	169	169	169	169	168	168	169	169	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	167	167	167	167	167	167	167	167	168	167	166	166	167	167	166	166	166	166	166	166	167	167	167	168	167	167	167	167	166	166	168	168	166	166	166	166	166	166	166	166	166	166	166	166	166	166	165	165	164	164	164	164	164	164	163	164	162	162	162	162	162	162	161	161	161	161	160	160	160	160	160	160	160	160	160	160	160	160	160	160	159	159	160	160	159	159	160	160	160	160	160	160	160	160	160	160	161	161	161	161	162	162	162	162	162	162	162	162	162	162	162	162	162	161	162	162	161	161	162	161	160	160	161	161	160	160	160	160	160	160	160	160	161	161	161	161	160	160	160	160	160	160	160	160	158	158	158	158	156	156	156	157	156	156	155	155	154	154	154	154	154	154	153	154	154	154	153	153	152	152	152	152	152	152	152	152	152	152	153	153	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	152	151	151	150	150	150	151	151	151	151	151	150	150	151	151	150	150	151	152	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	151	151	152	152	150	150	150	150	150	150	150	150	150	150	150	150	149	149	149	149	148	148	148	148	148	148	148	148	148	148	148	148	148	148	148	148	146	146	146	146	146	146	146	146	146	145	145	145	145	145	197	197	198	198	199	199	199	199	200	200	199	199	199	199	198	198	196	196	196	196	197	197	195	195	196	196	195	195	193	193	245	245	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	245	245	246	246	245	245	245	245	246	246	246	246	246	246	246	246	246	246
	
