246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	211	211	210	210	183	183	183	183	160	160	159	159	156	156	156	156	156	156	155	155	155	155	154	154	153	153	153	153	147	147	142	142	135	136	135	135	129	129	113	113	112	112	112	112	112	112	113	113	114	114	114	114	114	114	115	115	116	116	116	116	116	116	116	116	116	116	118	118	118	118	120	120	141	141	142	142	143	143	144	144	144	144	145	145	145	145	145	145	144	144	144	144	141	141	140	140	137	137	137	137	135	135	134	134	134	133	133	133	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132	131	131	129	129	129	129	123	123	122	122	122	122	122	122	121	121	121	121	120	120	120	120	121	121	121	121	122	122	122	122	122	122	122	122	122	122	122	123	122	122	123	123	123	124	124	124	124	124	124	124	124	124	124	124	125	125	126	126	126	126	126	126	127	127	128	128	127	127	128	128	128	128	128	128	157	157	159	159	159	160	159	160	158	158	156	156	130	130	130	130	130	130	132	132	132	132	132	132	132	132	132	132	132	132	134	134	134	134	134	134	136	136	136	136	136	136	135	135	135	135	135	135	134	134	135	135	136	136	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	135	135	135	136	136	136	137	137	137	136	137	136	136	137	137	137	137	136	136	136	136	173	173	175	175	177	177	181	181	181	181	184	184	215	184	219	219	223	223	225	225	227	228	231	231	232	232	232	233	234	234	234	234	234	234	234	234	234	235	234	234	235	235	234	234	234	234	236	236	235	235	236	236	236	236	236	236	236	236	236	236	236	236	236	236	235	234	236	236	235	235	236	236	236	236	235	235
	
