155	155	156	156	156	156	157	157	158	158	158	158	159	159	159	159	158	158	158	158	157	157	157	157	156	156	156	156	155	155	156	156	156	156	156	156	156	156	157	157	156	156	157	157	156	156	156	156	154	154	153	153	126	126	126	126	125	125	125	126	124	124	124	124	121	121	109	109	105	105	105	105	103	103	101	102	101	101	102	102	105	105	105	105	107	107	108	108	108	108	121	121	124	124	125	125	126	126	126	126	127	127	128	128	127	127	127	127	128	128	127	127	127	127	128	127	127	127	126	126	128	128	128	128	128	127	128	128	128	128	128	128	128	128	127	127	127	127	127	127	127	127	126	126	128	128	128	128	128	128	128	128	128	128	126	126	126	126	126	126	127	127	126	126	126	126	126	126	126	126	126	126	127	127	126	126	126	126	126	126	126	126	126	126	125	125	124	124	124	124	124	124	122	122	122	122	122	121	122	122	120	119	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	117	117	118	118	116	116	117	117	118	118	118	118	118	118	116	116	116	116	115	115	114	114	114	114	114	114	114	114	112	112	113	113	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	110	111	110	110	110	109	109	109	108	108	108	108	108	108	108	108	108	108	108	108	107	107	108	108	108	108	108	108	108	108	108	108	108	108	106	107	106	106	106	106	106	106	106	106	105	105	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	105	106	105	105	106	106	106	106	106	106	106	106	106	106	106	106	107	107	161	159	163	163	164	164	164	164	163	163	165	164	164	164	165	165	165	165	165	166	164	164	166	166	166	166	166	166	167	167	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	169	169	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	171	171	171	171	170	170	171	171	170	170	170	171	171	171	170	170	170	170	170	170	170	170	172	172	172	172	172	172	172	172	172	172	172	172	172	172	173	172	174	174	173	173	174	174	173	173	174	174	174	174	174	174	173	173	173	173	173	173	175	175	176	176	174	174
	
