246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	245	245	245	245	178	178	178	178	179	179	178	178	178	178	178	178	178	178	178	178	178	178	178	178	177	177	177	177	177	177	178	178	177	177	177	177	177	177	178	178	178	178	178	178	178	178	178	178	179	179	179	179	179	179	180	180	179	179	180	180	178	178	177	178	178	178	178	178	179	179	179	179	180	179	182	182	182	182	182	182	182	182	182	182	181	181	180	180	181	181	180	180	179	179	179	179	178	178	177	177	176	176	176	176	174	174	172	173	172	172	172	172	170	170	170	170	171	170	171	172	171	171	172	172	172	172	172	172	171	193	197	197	198	198	199	199	195	196	189	189	166	166	166	166	166	166	166	166	166	166	166	166	165	165	165	165	164	164	164	164	161	161	161	161	157	157	156	156	151	152	149	149	132	135	130	130	130	130	129	129	129	129	129	129	129	129	129	129	129	129	130	130	130	130	130	130	130	130	131	131	133	133	135	135	137	137	138	138	138	138	139	139	140	139	139	139	138	138	137	137	136	136	137	137	136	136	134	134	134	134	134	134	135	135	136	136	135	135	134	135	134	134	134	134	135	135	134	134	136	136	135	135	134	134	135	135	237	237	244	244	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	243	243	242	242	231	231	231	231	230	230	230	230	219	219	202	221	202	202	202	202	202	202	201	202	203	203	204	204	204	204	204	204	204	204	206	206	205	205	205	205	206	205	206	206	206	205	204	204	204	204	205	205	206	206	207	207	208	208	208	208	209	209	210	210	210	210	210	210	208	208	206	206	204	204	146	146	146	146	146	146	146	146	146	146	146	146	146	147	148	148	147	147	171	171	171	173	173	173	173	173	204	204	201	201
	
