136	136	137	137	136	136	136	136	136	136	136	136	136	136	136	136	136	136	135	135	136	136	136	136	136	136	135	135	135	135	134	134	131	131	130	130	126	126	126	126	126	126	126	126	125	125	125	124	124	124	126	126	125	125	125	125	125	125	126	126	126	126	126	126	126	126	127	127	128	128	128	128	128	128	128	128	129	129	129	129	130	130	130	130	130	130	130	130	130	130	130	130	130	130	130	130	130	130	131	131	133	133	137	138	141	141	145	145	147	147	148	148	148	148	149	149	150	150	150	150	150	150	150	150	152	152	152	152	153	153	152	152	154	154	154	154	155	155	156	156	156	156	156	156	158	158	159	159	161	161	161	161	163	163	164	164	164	164	166	166	168	167	168	168	168	168	169	169	170	170	170	170	171	171	171	171	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	171	170	170	170	170	171	172	172	172	172	172	174	174	175	176	183	183	184	185	187	187	188	188	188	188	188	188	188	188	188	188	190	190	190	190	190	190	189	190	191	191	192	192	193	193	194	194	195	195	196	196	196	196	197	197	198	198	199	199	200	200	200	200	200	200	201	201	202	202	202	202	202	202	204	204	204	204	204	204	204	204	205	205	207	207	208	208	208	208	208	208	209	209	209	209	210	210	210	210	211	211	211	211	211	211	212	212	215	215	216	216	218	217	221	221	227	227	229	229	232	232	232	232	233	233	233	234	234	234	234	234	234	234	234	234	234	234	234	234	233	233	234	234	234	234	234	234	234	234	234	234	234	234	235	235	235	235	236	236	236	236	237	237	238	238	240	240	242	241	242	242	244	244	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246	246
	
